season,team,game_number,game_pk,date,bat_atBats,bat_baseOnBalls,bat_doubles,bat_hitByPitch,bat_hits,bat_homeRuns,bat_plateAppearances,bat_runs,bat_sacFlies,bat_stolenBases,bat_strikeOuts,bat_triples,pit_atBats,pit_baseOnBalls,pit_battersFaced,pit_earnedRuns,pit_hits,pit_homeRuns,pit_outs,pit_runs,pit_strikeOuts
2023,New York Mets,81,717565,2023-06-29,34,3,1,1,9,2,38,2,0,1,7,0,34,4,40,3,9,1,27,3,10
2023,New York Yankees,1,718781,2023-03-30,32,2,0,0,8,2,34,5,0,2,16,0,30,3,33,0,4,0,27,0,16
2023,New York Yankees,2,718762,2023-04-01,37,3,2,0,10,2,40,5,0,1,9,0,39,3,44,7,12,2,27,7,13
2023,New York Yankees,3,718747,2023-04-02,29,5,0,1,7,3,36,6,1,2,6,0,29,2,33,0,3,0,27,0,12
2023,New York Yankees,4,718725,2023-04-03,33,9,1,0,9,2,42,8,0,1,7,1,37,0,37,1,11,0,27,1,7
2023,New York Yankees,5,718710,2023-04-04,30,2,0,0,4,1,32,1,0,0,9,0,37,1,38,4,10,2,27,4,12
2023,New York Yankees,6,718699,2023-04-05,31,3,3,0,9,1,34,4,0,3,8,0,29,3,34,2,5,1,27,2,12
2023,New York Yankees,7,718688,2023-04-07,34,5,2,0,9,1,39,6,0,2,9,0,34,6,41,7,10,0,24,7,10
2023,New York Yankees,8,718664,2023-04-08,31,5,2,0,7,1,37,4,1,0,7,1,30,4,35,1,4,0,27,1,8
2023,New York Yankees,9,718651,2023-04-09,35,1,1,0,9,3,36,5,0,0,10,0,32,3,35,3,6,1,27,3,11
2023,New York Yankees,10,718637,2023-04-10,31,3,3,0,6,0,34,2,0,1,8,1,26,9,37,2,4,0,24,3,4
2023,New York Yankees,11,718626,2023-04-11,37,3,1,1,13,1,42,11,1,0,7,0,31,2,34,2,7,0,27,2,4
2023,New York Yankees,12,718604,2023-04-12,33,1,1,0,7,1,34,4,0,0,7,0,32,5,38,3,6,1,27,3,7
2023,New York Yankees,13,718590,2023-04-13,31,0,0,0,4,2,31,2,0,0,12,0,39,3,43,11,13,4,27,11,9
2023,New York Yankees,14,718588,2023-04-14,34,1,0,0,8,3,35,3,0,1,11,0,31,2,35,4,7,2,27,4,9
2023,New York Yankees,15,718572,2023-04-15,31,5,2,1,6,2,37,6,0,3,9,0,31,0,31,1,5,0,27,1,13
2023,New York Yankees,16,718557,2023-04-16,30,2,0,1,7,1,33,2,0,1,10,0,27,1,29,0,2,0,27,0,10
2023,New York Yankees,17,718529,2023-04-18,29,7,1,0,4,0,37,2,1,0,8,0,33,1,37,4,8,1,27,5,11
2023,New York Yankees,18,718504,2023-04-19,32,5,1,2,6,1,40,3,1,2,8,0,35,5,42,2,7,0,30,2,10
2023,New York Yankees,19,718496,2023-04-20,32,11,2,1,9,0,44,9,0,1,10,0,32,3,37,3,7,0,27,3,9
2023,New York Yankees,20,718487,2023-04-21,29,2,0,0,5,1,31,1,0,0,7,0,35,5,41,6,8,2,27,6,10
2023,New York Yankees,21,718476,2023-04-22,31,2,2,0,7,1,33,3,0,2,5,0,32,4,37,2,7,1,27,2,6
2023,New York Yankees,22,718465,2023-04-23,33,0,1,0,6,1,33,1,0,1,12,0,34,3,37,2,6,2,27,5,11
2023,New York Yankees,23,718442,2023-04-24,32,4,1,0,6,0,36,1,0,0,10,0,33,6,39,5,10,1,24,6,5
2023,New York Yankees,24,718427,2023-04-25,35,0,0,0,8,0,35,2,0,0,9,0,33,3,36,5,8,2,24,6,9
2023,New York Yankees,25,718417,2023-04-26,39,4,5,0,14,1,44,12,1,0,11,0,31,3,35,6,5,3,27,6,11
2023,New York Yankees,26,718397,2023-04-27,33,1,0,2,8,3,36,4,0,0,7,0,33,2,35,2,6,0,27,2,10
2023,New York Yankees,27,718388,2023-04-28,31,1,2,1,5,0,34,2,1,0,5,0,34,1,36,5,10,1,24,5,11
2023,New York Yankees,28,718374,2023-04-29,28,0,0,0,3,0,29,0,0,0,8,0,27,3,31,2,5,1,24,2,7
2023,New York Yankees,29,718356,2023-04-30,33,3,1,0,8,0,36,2,0,0,6,0,36,8,44,15,11,4,24,15,10
2023,New York Yankees,30,718351,2023-05-01,31,1,0,0,6,1,32,2,0,0,3,0,32,3,35,3,5,0,27,3,7
2023,New York Yankees,31,718339,2023-05-02,32,1,1,0,9,2,33,4,0,2,6,0,33,5,39,2,6,0,27,2,11
2023,New York Yankees,32,718324,2023-05-03,33,2,0,0,8,2,36,4,0,2,4,0,37,3,40,1,9,0,30,3,9
2023,New York Yankees,33,718300,2023-05-05,34,4,2,0,8,1,38,4,0,1,5,0,29,2,34,5,7,2,24,5,5
2023,New York Yankees,34,718291,2023-05-06,35,4,2,0,8,0,39,3,0,0,9,0,32,2,36,2,9,0,27,2,7
2023,New York Yankees,35,718271,2023-05-07,40,7,3,0,11,2,48,7,1,1,6,1,39,3,42,6,10,2,28,8,14
2023,New York Yankees,36,718255,2023-05-08,32,2,1,0,9,4,34,7,0,0,7,1,36,5,41,2,10,0,27,2,8
2023,New York Yankees,37,718247,2023-05-09,33,4,1,1,10,2,40,10,2,0,2,1,36,6,42,5,10,3,27,5,13
2023,New York Yankees,38,718232,2023-05-10,33,6,3,1,10,3,41,11,1,0,10,0,35,3,40,3,8,3,27,3,6
2023,New York Yankees,39,718219,2023-05-11,30,2,1,1,4,0,33,2,0,0,9,0,38,5,44,7,11,1,27,8,4
2023,New York Yankees,40,718210,2023-05-12,30,2,0,0,9,3,32,6,0,0,4,0,40,3,43,5,13,3,27,5,10
2023,New York Yankees,41,718197,2023-05-13,34,7,1,0,10,3,41,9,0,2,7,0,37,3,41,8,12,1,27,8,9
2023,New York Yankees,42,718180,2023-05-14,37,1,0,0,12,3,38,7,0,1,11,0,33,4,41,8,9,1,27,8,10
2023,New York Yankees,43,718164,2023-05-15,34,10,2,0,8,3,44,7,0,1,9,0,34,0,34,1,8,0,27,4,2
2023,New York Yankees,44,718157,2023-05-16,33,4,2,0,9,2,38,6,1,0,11,0,36,3,39,3,9,1,27,3,6
2023,New York Yankees,45,718134,2023-05-17,33,5,0,1,3,0,39,0,0,2,11,0,39,5,44,1,10,1,28,3,7
2023,New York Yankees,46,718121,2023-05-18,35,1,3,1,9,2,37,4,0,0,10,0,31,2,34,2,6,1,27,2,8
2023,New York Yankees,47,718120,2023-05-19,34,4,1,0,7,2,38,6,0,0,10,0,30,5,35,2,6,0,27,2,11
2023,New York Yankees,48,718095,2023-05-20,41,1,2,0,13,2,42,7,0,1,9,0,34,6,40,4,5,1,30,4,14
2023,New York Yankees,49,718085,2023-05-21,31,3,1,0,6,2,34,4,0,1,11,1,32,2,34,1,6,0,27,1,8
2023,New York Yankees,50,718058,2023-05-23,37,4,2,0,11,2,43,6,2,0,9,0,36,5,41,5,7,2,30,5,8
2023,New York Yankees,51,718040,2023-05-24,33,5,0,1,6,3,39,6,0,0,13,1,35,3,39,8,10,2,27,9,8
2023,New York Yankees,52,718029,2023-05-25,28,5,1,0,3,0,33,1,0,1,6,0,34,4,38,3,7,0,27,3,7
2023,New York Yankees,53,718023,2023-05-26,34,0,1,0,7,0,34,1,0,0,11,0,35,4,42,5,9,2,27,5,10
2023,New York Yankees,54,718006,2023-05-27,32,1,1,0,8,1,33,3,0,0,5,0,33,5,38,1,3,1,30,2,8
2023,New York Yankees,55,717995,2023-05-28,36,0,3,0,12,2,36,10,0,2,8,0,30,5,37,6,5,2,27,7,12
2023,New York Yankees,56,717969,2023-05-29,43,2,6,1,18,3,46,10,0,1,6,0,33,4,38,4,7,1,27,4,9
2023,New York Yankees,57,717952,2023-05-30,39,4,0,0,12,3,44,10,1,0,12,0,36,4,40,2,8,0,27,2,10
2023,New York Yankees,58,717939,2023-05-31,32,2,0,0,3,0,35,0,0,0,9,0,32,1,33,0,5,0,27,1,13
2023,New York Yankees,59,717917,2023-06-02,31,3,0,0,5,3,34,4,0,0,11,0,35,2,38,8,13,4,24,8,4
2023,New York Yankees,60,717905,2023-06-03,33,1,0,0,6,4,34,6,0,0,12,1,33,4,38,3,7,0,27,3,8
2023,New York Yankees,61,717888,2023-06-04,33,4,1,0,5,1,37,4,0,1,10,0,29,3,32,1,4,1,27,1,8
2023,New York Yankees,62,717877,2023-06-06,30,4,1,0,3,1,34,2,0,1,10,0,31,1,33,3,7,2,27,3,5
2023,New York Yankees,63,717848,2023-06-08,35,4,3,0,9,1,39,5,0,0,6,1,36,3,40,6,8,4,27,6,10
2023,New York Yankees,64,717857,2023-06-08,30,1,2,0,6,2,31,3,0,0,5,0,29,3,33,0,2,0,27,0,7
2023,New York Yankees,65,717841,2023-06-09,35,1,0,0,9,1,36,2,0,1,7,0,34,2,37,3,10,2,27,3,10
2023,New York Yankees,66,717825,2023-06-10,28,1,1,1,6,2,30,3,0,0,7,0,34,4,39,1,7,1,27,1,7
2023,New York Yankees,67,717810,2023-06-11,33,3,1,0,3,0,36,2,0,0,6,0,33,2,36,2,7,1,30,3,4
2023,New York Yankees,68,717779,2023-06-13,37,0,2,2,11,2,40,7,1,0,9,0,37,5,44,5,9,1,27,6,8
2023,New York Yankees,69,717766,2023-06-14,35,3,4,1,6,0,39,3,0,2,10,0,35,1,37,3,8,0,28,4,12
2023,New York Yankees,70,717742,2023-06-16,36,2,2,0,10,1,38,5,0,0,5,0,40,3,44,13,17,2,24,15,5
2023,New York Yankees,71,717730,2023-06-18,31,1,2,0,4,1,32,2,0,0,11,0,35,4,39,6,11,0,24,6,5
2023,New York Yankees,72,717715,2023-06-18,32,3,2,1,5,0,36,1,0,2,11,0,29,3,34,3,8,0,24,4,11
2023,New York Yankees,73,717684,2023-06-20,31,0,2,0,8,1,31,3,0,1,6,0,31,1,33,1,4,0,27,1,10
2023,New York Yankees,74,717666,2023-06-21,28,5,0,0,5,3,33,4,0,0,4,0,30,2,33,2,4,1,27,2,6
2023,New York Yankees,75,717652,2023-06-22,31,4,0,0,5,1,35,2,0,0,7,0,37,3,43,8,11,4,27,10,14
2023,New York Yankees,76,717655,2023-06-23,31,2,1,1,6,0,35,2,1,0,4,0,40,2,43,2,10,1,30,4,7
2023,New York Yankees,77,717636,2023-06-24,28,2,0,0,4,1,30,1,0,0,8,0,34,3,37,0,8,0,27,0,8
2023,New York Yankees,78,717622,2023-06-25,29,3,6,0,8,0,32,5,0,0,8,0,38,2,40,3,12,1,27,3,10
2023,New York Yankees,79,717595,2023-06-27,33,3,1,0,7,1,36,1,0,0,11,0,26,3,30,2,5,1,24,2,4
2023,New York Yankees,80,717579,2023-06-28,38,5,4,0,11,1,44,11,1,1,8,0,27,0,27,0,0,0,27,0,9
2023,New York Yankees,81,717574,2023-06-29,38,4,2,3,13,2,46,10,1,0,5,0,32,4,38,4,8,0,27,4,6
2023,Oakland Athletics,1,718769,2023-03-30,29,4,2,0,6,0,33,2,0,1,12,0,31,4,35,1,5,0,27,1,8
2023,Oakland Athletics,2,718757,2023-04-01,30,3,0,0,5,1,34,1,0,0,5,0,36,6,44,12,11,1,27,13,7
2023,Oakland Athletics,3,718734,2023-04-02,31,3,1,1,5,0,35,0,0,0,9,0,37,2,40,6,11,3,27,6,6
2023,Oakland Athletics,4,718721,2023-04-03,43,3,3,0,14,3,46,11,0,0,9,0,43,4,52,9,16,1,30,12,8
2023,Oakland Athletics,5,718707,2023-04-04,32,4,3,0,6,0,37,4,1,1,10,0,33,3,36,3,8,1,27,3,10
2023,Oakland Athletics,6,718689,2023-04-05,34,5,1,0,4,2,39,4,0,3,7,0,38,8,47,5,9,0,30,6,8
2023,Oakland Athletics,7,718678,2023-04-07,36,1,2,1,12,2,38,5,0,1,9,0,34,6,40,9,10,5,24,9,6
2023,Oakland Athletics,8,718665,2023-04-08,28,3,0,0,3,0,32,0,0,0,10,0,31,6,40,11,8,3,24,11,1
2023,Oakland Athletics,9,718655,2023-04-09,28,1,1,0,1,0,29,0,0,1,9,0,35,7,44,11,12,3,24,11,7
2023,Oakland Athletics,10,718635,2023-04-10,32,3,2,0,8,0,35,1,0,0,11,1,30,3,34,5,6,3,24,5,8
2023,Oakland Athletics,11,718618,2023-04-11,39,4,1,0,12,1,43,8,0,1,13,0,34,6,43,12,12,3,24,12,9
2023,Oakland Athletics,12,718599,2023-04-12,37,3,1,1,15,2,43,8,1,2,3,0,33,3,37,4,8,0,27,4,7
2023,Oakland Athletics,13,718596,2023-04-13,34,3,1,1,9,2,39,7,1,0,10,0,33,2,38,8,12,2,24,8,7
2023,Oakland Athletics,14,718578,2023-04-14,39,4,1,0,13,3,44,6,1,1,12,0,37,17,56,17,11,1,27,17,7
2023,Oakland Athletics,15,718565,2023-04-15,30,3,2,4,5,0,38,2,0,4,8,0,32,2,35,3,5,2,27,3,6
2023,Oakland Athletics,16,718546,2023-04-16,38,7,2,1,9,0,46,3,0,3,6,0,34,7,41,3,6,3,30,4,6
2023,Oakland Athletics,17,718536,2023-04-17,34,0,0,0,8,0,34,1,0,0,9,0,44,2,47,10,20,2,27,10,7
2023,Oakland Athletics,18,718523,2023-04-18,28,5,1,0,2,0,33,0,0,0,8,0,36,5,42,3,8,0,27,4,7
2023,Oakland Athletics,19,718506,2023-04-19,30,3,2,1,5,0,34,2,0,1,8,0,36,7,45,12,11,1,27,12,8
2023,Oakland Athletics,20,718490,2023-04-21,31,7,0,1,8,2,40,5,0,0,5,0,30,4,35,4,7,1,27,4,12
2023,Oakland Athletics,21,718469,2023-04-22,31,2,2,2,7,1,36,3,1,0,9,0,42,6,50,18,18,4,24,18,6
2023,Oakland Athletics,22,718453,2023-04-23,33,0,0,0,5,1,33,2,0,2,15,0,31,6,39,5,9,1,24,5,6
2023,Oakland Athletics,23,718437,2023-04-24,42,6,2,0,14,5,49,11,0,1,11,0,40,4,47,9,13,3,30,10,8
2023,Oakland Athletics,24,718425,2023-04-25,33,4,3,0,6,1,37,3,0,0,11,1,34,2,36,5,10,0,24,5,8
2023,Oakland Athletics,25,718408,2023-04-26,33,2,1,1,6,1,36,3,0,4,7,0,37,5,42,9,12,3,24,11,10
2023,Oakland Athletics,26,718402,2023-04-27,35,3,1,3,7,2,41,7,0,1,11,0,32,6,40,8,10,1,24,8,8
2023,Oakland Athletics,27,718380,2023-04-28,36,4,0,1,11,2,41,7,0,1,7,1,41,5,48,9,16,1,27,11,4
2023,Oakland Athletics,28,718377,2023-04-29,33,5,1,1,7,0,39,2,0,1,17,0,32,5,37,3,9,1,27,3,6
2023,Oakland Athletics,29,718357,2023-04-30,30,2,0,2,9,2,37,5,1,0,10,0,38,2,41,4,12,1,27,4,13
2023,Oakland Athletics,30,718332,2023-05-02,29,2,1,0,3,0,32,1,0,1,16,0,29,5,34,2,3,1,27,2,9
2023,Oakland Athletics,31,718319,2023-05-03,32,2,3,0,6,0,36,2,0,3,11,0,39,6,45,6,11,2,30,7,10
2023,Oakland Athletics,32,718304,2023-05-04,34,1,0,0,8,1,35,3,0,1,4,1,33,7,40,5,7,1,27,5,6
2023,Oakland Athletics,33,718299,2023-05-05,41,7,6,0,17,2,49,12,1,2,5,0,33,6,42,8,10,1,27,8,2
2023,Oakland Athletics,34,718280,2023-05-06,35,4,3,2,9,1,41,5,0,1,12,1,34,10,46,4,7,2,27,4,11
2023,Oakland Athletics,35,718268,2023-05-07,30,1,0,1,4,0,32,1,0,1,6,0,32,1,35,5,9,1,24,5,5
2023,Oakland Athletics,36,718255,2023-05-08,36,5,1,0,10,0,41,2,0,1,8,0,32,2,34,7,9,4,24,7,7
2023,Oakland Athletics,37,718247,2023-05-09,36,6,1,0,10,3,42,5,0,0,13,0,33,4,40,8,10,2,24,10,2
2023,Oakland Athletics,38,718232,2023-05-10,35,3,3,2,8,3,40,3,0,0,6,0,33,6,41,11,10,3,24,11,10
2023,Oakland Athletics,39,718217,2023-05-11,29,1,2,0,3,0,30,0,0,0,13,0,34,1,35,4,7,1,27,4,7
2023,Oakland Athletics,40,718200,2023-05-12,40,7,1,0,14,4,48,9,0,0,7,1,39,8,49,5,12,1,30,7,11
2023,Oakland Athletics,41,718190,2023-05-13,30,2,1,0,5,0,32,0,0,1,5,0,32,1,36,5,9,2,27,5,10
2023,Oakland Athletics,42,718172,2023-05-14,33,2,1,0,7,1,35,3,0,0,13,0,40,2,44,10,11,2,27,11,8
2023,Oakland Athletics,43,718160,2023-05-15,31,2,0,0,4,1,33,2,0,1,9,0,35,6,42,5,10,2,27,5,6
2023,Oakland Athletics,44,718146,2023-05-16,47,7,2,1,12,3,55,9,0,1,16,0,50,4,55,8,15,2,36,8,13
2023,Oakland Athletics,45,718139,2023-05-17,29,7,1,0,5,1,37,3,0,0,9,0,32,5,38,5,6,2,27,5,11
2023,Oakland Athletics,46,718112,2023-05-19,33,4,1,0,8,0,37,1,0,2,10,0,32,7,39,4,10,1,24,5,5
2023,Oakland Athletics,47,718098,2023-05-20,32,1,1,0,7,0,34,2,1,2,11,0,30,2,33,3,7,1,24,3,8
2023,Oakland Athletics,48,718086,2023-05-21,30,0,1,0,4,0,30,0,0,1,7,0,26,8,34,2,5,0,24,2,7
2023,Oakland Athletics,49,718062,2023-05-22,32,3,1,0,5,0,35,2,0,0,11,0,37,5,43,11,13,2,24,11,8
2023,Oakland Athletics,50,718050,2023-05-23,30,1,0,0,5,0,31,2,0,1,9,0,29,2,33,3,5,2,24,3,4
2023,Oakland Athletics,51,718037,2023-05-24,33,1,1,1,7,0,35,1,0,1,9,0,34,5,39,6,11,1,24,6,13
2023,Oakland Athletics,52,718025,2023-05-25,30,0,1,0,3,1,30,2,0,0,8,0,28,3,33,3,5,2,24,3,4
2023,Oakland Athletics,53,718009,2023-05-26,32,1,0,0,5,1,33,2,0,1,15,0,34,2,37,4,9,0,27,5,8
2023,Oakland Athletics,54,718003,2023-05-27,31,4,4,1,6,0,38,3,1,1,8,0,33,3,37,6,8,1,27,6,8
2023,Oakland Athletics,55,717980,2023-05-28,30,5,1,1,6,1,36,1,0,2,7,0,38,3,42,10,13,7,27,10,8
2023,Oakland Athletics,56,717970,2023-05-29,30,4,0,4,8,1,38,7,0,0,6,0,33,2,35,2,6,1,27,2,11
2023,Oakland Athletics,57,717958,2023-05-30,28,6,0,0,5,0,34,2,0,0,7,0,29,1,30,1,4,1,27,1,5
2023,Oakland Athletics,58,717949,2023-05-31,29,4,1,0,3,0,33,2,0,1,3,0,34,3,38,4,7,1,27,4,8
2023,Oakland Athletics,59,717927,2023-06-02,31,2,1,0,5,0,33,0,0,1,15,0,32,0,32,4,9,1,24,4,8
2023,Oakland Athletics,60,717911,2023-06-03,36,3,3,1,8,0,40,1,0,0,11,0,36,7,47,12,14,0,24,12,4
2023,Oakland Athletics,61,717896,2023-06-04,32,1,1,0,6,0,33,5,0,2,9,0,35,3,39,6,12,1,24,7,6
2023,Oakland Athletics,62,717884,2023-06-05,32,4,3,3,8,0,41,4,1,1,7,0,26,10,38,5,6,0,24,5,10
2023,Oakland Athletics,63,717874,2023-06-06,40,5,4,1,15,4,46,11,0,0,4,0,33,5,38,1,6,0,27,2,4
2023,Oakland Athletics,64,717865,2023-06-07,41,8,3,0,17,1,49,9,0,2,6,0,33,7,41,5,9,1,27,5,5
2023,Oakland Athletics,65,717831,2023-06-09,32,7,1,0,6,0,40,5,1,2,10,1,30,4,34,2,4,0,27,2,12
2023,Oakland Athletics,66,717814,2023-06-10,32,4,1,1,7,0,38,2,0,2,10,0,35,3,38,1,6,1,30,1,8
2023,Oakland Athletics,67,717800,2023-06-11,31,5,1,2,6,3,39,8,0,1,9,0,36,6,44,6,10,1,27,6,8
2023,Oakland Athletics,68,717789,2023-06-12,28,2,1,0,6,0,30,4,0,0,8,0,33,3,36,3,7,1,27,3,9
2023,Oakland Athletics,69,717774,2023-06-13,28,3,1,1,6,0,34,2,0,1,7,0,30,2,33,1,5,0,27,1,4
2023,Oakland Athletics,70,717761,2023-06-14,31,4,1,0,7,1,35,3,0,3,11,0,35,5,41,5,13,0,27,6,10
2023,Oakland Athletics,71,717756,2023-06-15,31,6,0,0,5,0,37,3,0,0,17,0,36,1,38,3,10,2,27,4,9
2023,Oakland Athletics,72,717735,2023-06-16,32,0,2,1,7,0,33,1,0,2,10,0,33,1,35,6,7,3,27,6,10
2023,Oakland Athletics,73,717725,2023-06-17,43,2,2,0,9,1,47,2,0,2,14,0,44,4,49,1,9,0,36,3,12
2023,Oakland Athletics,74,717705,2023-06-18,35,2,2,0,9,1,37,2,0,1,12,0,34,1,36,3,7,1,27,3,10
2023,Oakland Athletics,75,717679,2023-06-20,35,3,1,0,6,1,39,2,0,1,8,0,37,3,42,2,10,0,27,3,8
2023,Oakland Athletics,76,717663,2023-06-21,35,4,1,0,9,1,39,6,0,2,7,0,35,1,38,6,13,1,24,7,10
2023,Oakland Athletics,77,717660,2023-06-22,28,4,0,0,3,0,33,1,1,0,7,0,28,5,33,6,6,1,24,6,9
2023,Oakland Athletics,78,717646,2023-06-23,31,3,1,1,7,2,36,5,1,1,8,0,33,1,34,4,7,1,27,4,11
2023,Oakland Athletics,79,717634,2023-06-24,35,2,2,1,8,1,38,3,0,0,10,0,35,4,41,7,12,2,24,7,6
2023,Oakland Athletics,80,717617,2023-06-25,29,3,1,0,3,1,32,1,0,0,9,0,33,9,43,11,11,2,24,12,9
2023,Oakland Athletics,81,717595,2023-06-27,26,3,0,0,5,1,30,2,0,1,4,1,33,3,36,1,7,1,27,1,11
2023,Philadelphia Phillies,1,718779,2023-03-30,39,2,4,0,12,1,41,7,0,1,13,3,32,6,38,10,10,2,24,11,8
2023,Philadelphia Phillies,2,718752,2023-04-01,34,3,4,0,9,0,37,3,0,1,7,1,40,6,50,13,17,3,24,16,12
2023,Philadelphia Phillies,3,718739,2023-04-02,33,3,2,0,9,0,36,1,0,0,8,0,30,0,30,2,8,1,24,2,6
2023,Philadelphia Phillies,4,718725,2023-04-03,37,0,2,0,11,0,37,1,0,0,7,0,33,9,42,8,9,2,24,8,7
2023,Philadelphia Phillies,5,718710,2023-04-04,37,1,1,0,10,2,38,4,0,1,12,0,30,2,32,1,4,1,27,1,9
2023,Philadelphia Phillies,6,718699,2023-04-05,29,3,1,1,5,1,34,2,1,0,12,0,31,3,34,4,9,1,24,4,8
2023,Philadelphia Phillies,7,718685,2023-04-07,34,4,3,0,10,2,38,5,0,1,9,0,31,5,36,2,6,0,27,2,10
2023,Philadelphia Phillies,8,718668,2023-04-08,30,3,1,0,6,0,35,3,1,1,15,0,33,2,36,2,8,1,27,2,5
2023,Philadelphia Phillies,9,718652,2023-04-09,30,3,1,0,7,1,33,4,0,1,9,1,32,9,41,6,6,0,27,6,12
2023,Philadelphia Phillies,10,718633,2023-04-10,44,2,5,0,20,3,46,15,0,2,6,0,35,4,40,3,9,1,27,3,7
2023,Philadelphia Phillies,11,718619,2023-04-11,35,4,2,1,11,1,40,4,0,0,9,0,40,3,43,8,14,2,27,8,10
2023,Philadelphia Phillies,12,718609,2023-04-12,37,1,3,0,8,0,38,2,0,2,12,0,37,4,41,2,8,1,30,3,12
2023,Philadelphia Phillies,13,718597,2023-04-13,35,3,1,0,9,1,38,2,0,0,13,0,33,3,38,6,10,0,24,6,6
2023,Philadelphia Phillies,14,718586,2023-04-14,38,4,4,1,13,1,44,8,1,0,6,1,33,4,38,2,6,0,27,3,8
2023,Philadelphia Phillies,15,718566,2023-04-15,31,5,2,0,5,0,36,0,0,0,7,0,37,7,45,13,14,2,24,13,11
2023,Philadelphia Phillies,16,718554,2023-04-16,50,5,5,1,23,2,56,14,0,0,4,0,32,3,37,2,8,0,27,3,8
2023,Philadelphia Phillies,17,718525,2023-04-18,40,5,0,0,14,1,45,7,0,2,13,0,35,0,36,4,8,0,27,4,13
2023,Philadelphia Phillies,18,718543,2023-04-18,27,1,1,1,1,0,29,0,0,0,12,0,26,3,29,3,3,1,24,3,4
2023,Philadelphia Phillies,19,718510,2023-04-19,36,1,3,1,9,2,38,5,0,1,9,0,31,2,33,2,6,1,27,2,6
2023,Philadelphia Phillies,20,718498,2023-04-20,33,5,2,0,6,0,38,0,0,0,11,0,33,4,38,5,7,1,27,5,15
2023,Philadelphia Phillies,21,718493,2023-04-21,34,3,1,1,9,1,38,4,0,1,8,0,28,4,32,3,4,1,27,3,3
2023,Philadelphia Phillies,22,718475,2023-04-22,31,1,1,0,7,3,32,4,0,0,10,1,35,2,38,3,9,0,27,3,11
2023,Philadelphia Phillies,23,718458,2023-04-23,29,5,1,0,8,4,34,9,0,2,5,0,34,3,39,3,7,0,27,3,15
2023,Philadelphia Phillies,24,718430,2023-04-25,35,1,1,1,10,1,37,3,0,0,7,0,34,1,36,4,8,2,27,5,9
2023,Philadelphia Phillies,25,718415,2023-04-26,36,1,0,0,12,1,37,6,0,1,8,0,35,2,37,5,8,2,27,5,14
2023,Philadelphia Phillies,26,718404,2023-04-27,27,1,0,0,4,0,28,1,0,0,7,0,28,2,31,0,3,0,27,0,9
2023,Philadelphia Phillies,27,718389,2023-04-28,34,0,3,0,8,1,34,3,0,0,7,0,30,0,30,1,3,1,27,1,8
2023,Philadelphia Phillies,28,718372,2023-04-29,37,3,6,0,12,2,41,6,1,1,11,0,33,1,36,1,6,1,27,1,11
2023,Philadelphia Phillies,29,718354,2023-04-30,33,3,0,1,5,2,37,3,0,0,8,0,31,3,34,4,9,1,24,4,7
2023,Philadelphia Phillies,30,718343,2023-05-01,35,3,0,0,9,1,38,4,0,0,6,1,39,8,47,13,15,4,24,13,13
2023,Philadelphia Phillies,31,718331,2023-05-02,29,2,0,0,2,1,32,1,0,0,14,0,40,5,46,13,17,1,24,13,10
2023,Philadelphia Phillies,32,718327,2023-05-03,36,4,3,1,10,0,42,6,1,0,7,0,35,3,40,8,11,2,25,10,7
2023,Philadelphia Phillies,33,718301,2023-05-05,35,2,1,1,8,0,38,3,0,0,14,1,35,1,39,4,8,0,27,5,8
2023,Philadelphia Phillies,34,718284,2023-05-06,37,1,2,1,10,2,39,4,0,0,4,0,35,5,42,7,10,0,27,7,8
2023,Philadelphia Phillies,35,718270,2023-05-07,31,3,1,0,9,1,34,6,0,0,5,0,30,0,30,1,5,1,27,1,9
2023,Philadelphia Phillies,36,718244,2023-05-09,31,7,2,0,9,1,39,8,1,2,6,0,33,2,38,2,7,1,27,4,10
2023,Philadelphia Phillies,37,718233,2023-05-10,35,3,2,0,7,0,39,2,0,1,13,0,34,2,36,1,4,1,30,1,12
2023,Philadelphia Phillies,38,718202,2023-05-12,33,1,4,0,7,2,34,6,0,1,11,0,33,0,35,3,10,0,27,3,8
2023,Philadelphia Phillies,39,718188,2023-05-13,36,6,3,0,11,1,42,7,0,1,7,0,35,2,38,3,8,0,27,4,10
2023,Philadelphia Phillies,40,718174,2023-05-14,34,3,1,0,7,0,37,0,0,1,11,0,30,1,31,4,6,1,24,4,5
2023,Philadelphia Phillies,41,718170,2023-05-15,32,5,2,0,6,1,38,3,1,0,9,0,34,2,37,0,10,1,24,6,8
2023,Philadelphia Phillies,42,718156,2023-05-16,36,6,1,0,10,1,42,3,0,3,10,0,34,1,35,4,10,0,24,4,11
2023,Philadelphia Phillies,43,718143,2023-05-17,33,2,1,1,8,1,38,4,1,2,10,0,35,5,41,7,11,0,24,7,8
2023,Philadelphia Phillies,44,718116,2023-05-19,30,3,1,0,3,0,34,1,1,0,7,0,39,7,48,10,13,1,27,10,13
2023,Philadelphia Phillies,45,718097,2023-05-20,35,7,2,0,13,2,44,12,2,0,8,1,32,1,33,3,6,2,27,3,13
2023,Philadelphia Phillies,46,718088,2023-05-21,30,2,4,1,7,1,33,2,0,1,9,0,28,6,35,1,3,1,27,1,8
2023,Philadelphia Phillies,47,718073,2023-05-22,33,5,0,0,6,2,38,3,0,1,12,0,38,2,40,4,10,2,27,6,6
